recall,precision,threshold
0.8257756563245824,0.5849535080304311,0.3626449704170227
0.8245823389021479,0.5846023688663282,0.3630988597869873
0.8245823389021479,0.5850973751058425,0.36346298456192017
0.8233890214797136,0.5847457627118644,0.36346960067749023
0.8233890214797136,0.5852417302798982,0.36359602212905884
0.8233890214797136,0.5862361937128292,0.3638753592967987
0.8221957040572793,0.5858843537414966,0.36396902799606323
0.8221957040572793,0.5863829787234043,0.3642413318157196
0.8210023866348448,0.58603066439523,0.3650418221950531
0.8210023866348448,0.5870307167235495,0.36544546484947205
0.8210023866348448,0.587532023911187,0.3659442067146301
0.8210023866348448,0.5885372112917023,0.36596158146858215
0.8210023866348448,0.589041095890411,0.36650219559669495
0.8210023866348448,0.5895458440445587,0.366599977016449
0.8210023866348448,0.5900514579759862,0.3671078681945801
0.8198090692124105,0.5896995708154507,0.367158442735672
0.8198090692124105,0.5902061855670103,0.3672024607658386
0.8198090692124105,0.5907136715391229,0.36744385957717896
0.8186157517899761,0.5903614457831325,0.3677004277706146
0.8174224343675418,0.5900086132644272,0.3677005171775818
0.8162291169451074,0.5896551724137931,0.3677104413509369
0.815035799522673,0.5893011216566005,0.36777645349502563
0.815035799522673,0.5898100172711571,0.36803969740867615
0.8138424821002387,0.5894554883318929,0.36838382482528687
0.8138424821002387,0.5899653979238755,0.3689334988594055
0.8138424821002387,0.5904761904761905,0.3689447045326233
0.8126491646778043,0.5901213171577123,0.3693161904811859
0.8114558472553699,0.5897658282740676,0.3698221743106842
0.8102625298329356,0.5894097222222222,0.3700990676879883
0.8090692124105012,0.5890529973935708,0.3704928755760193
0.8078758949880668,0.5886956521739131,0.3709663152694702
0.8066825775656324,0.5883376849434291,0.3712199926376343
0.8054892601431981,0.587979094076655,0.37173154950141907
0.8054892601431981,0.5890052356020943,0.3726612329483032
0.8054892601431981,0.5895196506550219,0.3730626702308655
0.8042959427207638,0.5891608391608392,0.374070405960083
0.8031026252983293,0.5888013998250219,0.3740721344947815
0.8031026252983293,0.5893169877408057,0.3740721642971039
0.8031026252983293,0.5898334794040315,0.3759887218475342
0.801909307875895,0.5894736842105263,0.3760605752468109
0.8007159904534606,0.5891132572431957,0.37695252895355225
0.7995226730310262,0.5887521968365553,0.3771079480648041
0.7995226730310262,0.5892700087950747,0.37733784317970276
0.7983293556085919,0.5889084507042254,0.3775686025619507
0.7983293556085919,0.5894273127753304,0.37796536087989807
0.7971360381861575,0.5890652557319224,0.3785056173801422
0.7959427207637232,0.588702559576346,0.37877190113067627
0.7947494033412887,0.588339222614841,0.37908345460891724
0.7935560859188544,0.5879752431476569,0.3794933259487152
0.7923627684964201,0.5876106194690266,0.3794934153556824
0.7911694510739857,0.587245349867139,0.3800012767314911
0.7899761336515513,0.5868794326241135,0.3802487254142761
0.7899761336515513,0.5884444444444444,0.3814227879047394
0.7899761336515513,0.5889679715302492,0.3816884458065033
0.7899761336515513,0.5894924309884239,0.3823702037334442
0.7875894988066826,0.5887600356824264,0.3828984200954437
0.7863961813842482,0.5883928571428572,0.38320761919021606
0.7852028639618138,0.5880250223413762,0.3836486339569092
0.7840095465393795,0.5876565295169947,0.38454946875572205
0.7828162291169452,0.5872873769024172,0.38543713092803955
0.7816229116945107,0.5869175627240143,0.3861505687236786
0.7816229116945107,0.5874439461883408,0.3862619400024414
0.7816229116945107,0.5879712746858169,0.3862886130809784
0.7804295942720764,0.5876010781671159,0.38679835200309753
0.779236276849642,0.5872302158273381,0.3869907557964325
0.779236276849642,0.5882882882882883,0.38700827956199646
0.7780429594272077,0.587917042380523,0.3878667652606964
0.7780429594272077,0.5884476534296029,0.388058066368103
0.7768496420047732,0.5880758807588076,0.3885861039161682
0.7756563245823389,0.5877034358047016,0.3890594244003296
0.7756563245823389,0.5882352941176471,0.3890799582004547
0.7744630071599046,0.5878623188405797,0.38931241631507874
0.7744630071599046,0.588929219600726,0.3896704614162445
0.7732696897374701,0.5885558583106267,0.39089035987854004
0.7720763723150358,0.5881818181818181,0.39117932319641113
0.7708830548926014,0.5878070973612375,0.39131227135658264
0.7696897374701671,0.587431693989071,0.39179977774620056
0.7696897374701671,0.5879671832269827,0.39241930842399597
0.7684964200477327,0.5875912408759124,0.39313703775405884
0.7673031026252983,0.5872146118721461,0.39363396167755127
0.766109785202864,0.5868372943327239,0.3946034908294678
0.7649164677804295,0.5864592863677951,0.39481258392333984
0.7649164677804295,0.5875343721356554,0.39604878425598145
0.7637231503579952,0.5871559633027523,0.3962254524230957
0.7625298329355609,0.5867768595041323,0.397137850522995
0.7625298329355609,0.5873161764705882,0.3978345990180969
0.7613365155131265,0.5869365225390984,0.39811423420906067
0.7601431980906921,0.5865561694290976,0.3984070122241974
0.7601431980906921,0.5876383763837638,0.398436963558197
0.7589498806682577,0.5872576177285319,0.3986234664916992
0.7589498806682577,0.5878003696857671,0.3988208472728729
0.7589498806682577,0.5883441258094357,0.3990631699562073
0.7589498806682577,0.5888888888888889,0.3991588056087494
0.7577565632458234,0.5885078776645042,0.3993682861328125
0.7565632458233891,0.588126159554731,0.3997776508331299
0.7553699284009546,0.5877437325905293,0.4003991186618805
0.7553699284009546,0.5882899628252788,0.40089255571365356
0.7541766109785203,0.587906976744186,0.40093451738357544
0.7541766109785203,0.5884543761638734,0.4009939134120941
0.7541766109785203,0.5890027958993477,0.40111982822418213
0.752983293556086,0.5886194029850746,0.40115493535995483
0.752983293556086,0.5891690009337068,0.40198105573654175
0.752983293556086,0.5897196261682243,0.40210625529289246
0.7517899761336515,0.5893358278765201,0.40253734588623047
0.7517899761336515,0.5898876404494382,0.40261614322662354
0.7505966587112172,0.5895032802249297,0.40268847346305847
0.7494033412887828,0.5891181988742964,0.403239905834198
0.7494033412887828,0.5902255639097744,0.40364015102386475
0.7494033412887828,0.5907808090310442,0.40383315086364746
0.7494033412887828,0.591337099811676,0.40434905886650085
0.7494033412887828,0.5924528301886792,0.40465453267097473
0.747016706443914,0.5916824196597353,0.40498584508895874
0.7458233890214797,0.5912961210974456,0.4050650894641876
0.7458233890214797,0.5918560606060606,0.40528759360313416
